E1,E2,E3,n1,n2
0.989637095760554,1.2164070341736077,1.4555492313578724,0.003553109039086849,0.000217969661206007
0.9769637154415249,0.9470240063965321,1.1415948352310807,0.004041542473249138,0.0008469021933153271
0.8423541117459535,1.1708328571170568,1.4835861407686024,0.0023717604377307003,0.00017450079619884493
0.7689790872856974,1.0191865902394057,1.2893706579692663,0.003672601744066924,0.00036749200113117694
0.9061889395117759,1.298502718657255,1.6227901286445559,0.0009129709880799056,0.0005968715941533447
0.8579765560105443,1.0598143745213746,1.5456350012216717,0.0016206353208981456,0.0006812050132080912
0.7232938442379235,1.2328785926103594,1.2039613932836801,0.0032555343396961692,0.0004517989199608564
0.7940684838220476,0.9813969269394875,1.7232411083765329,0.0016737004751339556,0.00031522049829363824
0.9313517123460769,1.1114576820284128,1.3895045696757733,0.004468763664830476,0.000987542180158198
0.92791582159698,1.0657108146697283,1.260214152187109,0.003472493755165488,0.0004961716550402343
0.8023326391354203,1.2394723832607268,1.5682451674714684,0.0006774367345497012,0.0007256086976267398
0.724572380632162,0.9879997596144676,1.3588005024474115,0.004228707244619727,0.0009185600181110204
0.8521695902571083,1.1173632118850947,1.6753983934875578,0.0025938020567409696,0.00024620749419555066
0.8979272183030844,0.9286230601370334,1.4274865657091143,0.002181118454784155,0.00010551517745479941
0.7724171260371804,1.1517376597970723,1.1191378625109794,0.004940742505248636,0.0007778926995582879
0.8481635071337223,1.0000882159918547,1.6536571453791113,0.0011090631862170994,0.0006412476786412299
0.9756873225793242,1.2800986431539059,1.3373763320501895,0.0027788519272580747,0.0004118922824971378
0.9815396330319345,0.9622746873646975,1.5902444501407444,0.004532893052790315,0.0007092300028540195
0.8184388061054051,1.1321669846773148,1.2787615722976626,0.0017381111597642304,0.0004798248249106109
0.745356776099652,1.0836241617798805,1.4957790216896683,0.0031790452990680938,0.0002869757301174104
0.9104718984104693,1.210606837645173,1.1725554787088186,0.0015444144341163338,0.0009592966039665043
0.8812303847633303,1.049246234446764,1.4223769244737925,0.0008485667407512666,0.0008749075022526086
0.7182029520161449,1.2699808206409218,1.733542114403099,0.0036084659188054505,0.0002025051965378225
0.7892705324105918,0.9216518145054579,1.1914405866060407,0.0024479748872108763,0.0003392670209519565
0.9543125645257533,1.1977922074496745,1.5149812072981148,0.004118037951178849,0.0005686474152840674
0.9484080029651523,0.9099120892584324,1.296085166418925,0.0012406263053417205,0.00023742303587496278
0.7830180346965789,1.182976334914565,1.6136153694707902,0.0029104113667272036,0.0009097738465294243
0.7063840480521321,1.0312992345541716,1.1604493343271316,0.0020319771436043085,0.0007730667324736714
0.8691734794527293,1.261360015720129,1.4675083647482097,0.004791605007834734,0.0005436279699206352
0.917239379696548,1.096926363185048,1.7166055666748434,0.00437784635135904,0.00040310054197907445
0.7519228056073188,1.2207352340221407,1.398757675709203,0.0027429417585954075,0.0006324542248621584
0.8311571793630719,0.969284163415432,1.5270183176733554,0.00334093270637095,0.0008253580434247851
0.9938735205680131,1.1486003134399652,1.2202763649635018,0.000545875224750489,0.0001529788013547659
0.9645242371596396,1.017986435443163,1.5550378702115268,0.0022988373897969722,0.0009821510573849081
0.8366157929413021,1.2887683238834144,1.2327069663908334,0.003968896639999003,0.00030983189679682256
0.7646780055947602,0.9404116611927748,1.6935451205819845,0.0009801261802203955,0.0004464217647910118
0.8899867891333997,1.1665047518908978,1.3810505850240589,0.0037400290379300716,0.0006758286627009511
0.8630512588657439,0.9810390640050173,1.1325735196005553,0.0030474837892688813,0.0005914945865049959
0.7352159048430621,1.1008810073137283,1.4545867355074735,0.0014128533853217961,0.0003621159054338932
0.8097535070963203,1.0523597374558449,1.3186844918876888,0.004682032754644752,0.00016910944543778897
0.9349888964556158,1.2293927673250438,1.631496105156839,0.0018872502665035428,0.0008415134711191059
0.9381143117323518,1.005077738314867,1.3263393158093095,0.003987500823102892,0.0007327421632595361
0.8102970492094754,1.2757005538791417,1.6645418591797352,0.002282284593675286,0.0005033334984444082
0.7348440906032919,0.9271484833210707,1.1096840058919044,0.003793926137965173,0.000253356188070029
0.860060816258192,1.1534006468951703,1.4367756519000978,0.0009285551253706217,0.0009256804415024817
0.889449960924685,0.9927763629704714,1.6859643684700132,0.001359093689825386,0.0007850411386229098
0.7615596082061529,1.1127766162157058,1.348079513013363,0.003099192097783089,0.00011263545332476497
0.8396129494532942,1.0644505634903907,1.5778526825364678,0.0018685088129714133,0.00041902592247352005
0.9649030692875386,1.2413252834230661,1.25044395881705,0.0046984481629915534,0.0006484098036773503
0.9923250307328999,0.9233090676367283,1.524436344858259,0.002926963995210827,0.0004867247774265706
0.8269905081950127,1.1963370736688375,1.1821478222496808,0.0012220223569311202,0.0007161584404297174
0.7562154383398592,1.0448553811758756,1.7445778497029096,0.004843176163267345,0.0009662392505444587
0.9189503001980484,1.2749524019658565,1.4114958888385445,0.0019780800100415944,0.0002938902135007083
0.8733380143530667,1.085482032969594,1.1629466875456274,0.002691233215387911,0.00020944769559428096
0.7079300976358354,1.209327906370163,1.505552898067981,0.004431606214493514,0.00088182173082605
0.7813049779273569,0.9576816186308861,1.268196873413399,0.0005294598499312997,0.0005755476494319737
0.9441129299812019,1.1369607660919427,1.6009617565665395,0.0033596740593202414,0.0003461956328712404
0.9563003689050674,0.9740608144551516,1.209250469179824,0.0017193701840005817,0.0009028311396017671
0.7932908935472369,1.1440137654542923,1.5378695199731738,0.0045493079833686355,0.00023050859943032264
0.7143496070057154,1.0956661596894264,1.3893323714844883,0.0014906541267409922,0.0005367279704660177
0.8793731095269323,1.2225881818681956,1.7258884915150703,0.003230754219461233,0.0007661383552476764
0.9064539775252343,1.036288709193468,1.4780432302970439,0.003662363479845226,0.0006255540510639549
0.7433711079880595,1.2569618787616492,1.1497418674174698,0.0007969952248968184,0.0003961718831211328
0.820298521593213,0.9084374647587538,1.6232143211178482,0.004136641539167613,0.0001460363492369652
0.9853951143100858,1.1846392743289471,1.2863411233760418,0.0024314226862043146,0.0008184437545016408
0.9730014990083873,1.0542176563292742,1.6409201332833618,0.0006610219716094434,0.000302683249861002
0.8474733063019813,1.2281138837337493,1.3094052500557156,0.0034912344962358477,0.000975030573643744
0.7732285588048398,0.9764460429549218,1.4656139073893428,0.0025420930357649926,0.0006686952574178577
0.9007710468955338,1.105674836412072,1.1217186342924834,0.004282467585522682,0.00043925987444818016
0.8528527732007205,0.9420688666403294,1.3714529143180698,0.004992314255796373,0.0003549822185188532
0.7272514902986585,1.1650495704263448,1.7032854854594917,0.002127220726106316,0.0005843325218185783
0.7994817926548421,1.0135955344885588,1.22217081990093,0.0027954040947370234,0.0008343649717047811
0.9270976749248803,1.2937398575246335,1.5657490152865647,0.0010904596988111736,0.00016198921650648117
0.9330442563630641,0.9353844590485096,1.7358999903313816,0.0023508137390017515,0.0006533455812372268
0.7983794930391013,1.159230312332511,1.417397511843592,0.004055751429405063,0.00042396432859823107
0.719145265687257,1.007779262587428,1.5075858187396078,0.0008570047062821687,0.00011758558740839362
0.8564099735580384,1.287058388441801,1.201458771014586,0.003722104941494763,0.0007899921846576035
0.9018757761456072,1.0734067607671023,1.2766377138905227,0.0033116378919221465,0.0009306304548867047
0.7672841208986938,1.2464347392320634,1.5948224947787821,0.0015712695112451913,0.0002583070061169565
0.8439185400493443,0.99475766569376,1.1797187287826092,0.004489572959020735,0.000508269530814141
0.981109871622175,1.1248546604067087,1.4861628445331008,0.0016593542653135958,0.0007376807169057429
0.9866651749238372,1.0428739823400974,1.1114201126620173,0.0011545955576002598,0.0003271967182867229
0.814481721073389,1.2628742631524803,1.432739068195224,0.0028598082414828243,0.0005565478228963911
0.7399439791217446,0.9143529664725065,1.340056569268927,0.0020507252817042174,0.0008628097069449723
0.9147276815026999,1.191227712482214,1.6534434146713466,0.004916099705733359,0.0001904330431483686
0.885192053578794,0.9549799997359515,1.5763556262478233,0.004218057001475245,0.0002748779616318643
0.7130819760262965,1.1256028354167937,1.2547189731150867,0.0024779636142775417,0.0009472244773991406
0.7850193375721574,1.0772461518645287,1.6723273263778538,0.0035674554836004975,0.0006971596733666957
0.9597299318760633,1.2034983370453118,1.359257549000904,0.0007375109787099063,0.0004677252057008445
0.95235705813393,1.0921666074544192,1.4461251293774695,0.004621132934931667,0.0008128464369103313
0.7778845367021858,1.2151472836732866,1.1384310040157288,0.0017909168479964138,0.00014044155292212962
0.702138581406325,0.9634978666901589,1.634840833581984,0.00316249985806644,0.0003905614964663982
0.8745965235866606,1.1436421636492013,1.3179451055824758,0.0014221287365071477,0.0006199444690719247
0.9223683117888868,0.904120034724474,1.2414224070962518,0.0010061449445784092,0.0007605276601389051
0.7479691666550934,1.1780162420123816,1.5487988348584623,0.0038712435117922725,0.0005311181873083115
0.8257295648567378,1.0265436392277478,1.3774538623169066,0.002219251692760736,0.00022491145618259908
0.9981143989600241,1.2557724110782147,1.6946666583418846,0.003924190917052329,0.0008972366249188781
0.9684852678328753,0.9861910182982684,1.4005303867626937,0.003418314708862454,0.0001816483836621046
0.8314954595640301,1.1068642079830169,1.712389827379957,0.0005883729448541999,0.0008540233341977001
0.7604274466633796,1.0585351809859276,1.2133867762051525,0.004349619584158063,0.0006040060857310891
0.8954035161063075,1.2347370121628045,1.5363521550782024,0.002609523590188474,0.00037465326115489005
0.8681761626154184,1.0241583861410617,1.612255184398964,0.0019191647693514826,0.00045893323719501495
0.7312594624236226,1.2941113647073508,1.3000780461821706,0.004784537659492345,0.0006883659915998578
0.8043413460254669,0.9455685149878263,1.473987267818302,0.0013037341278977692,0.0009946900224313139
0.939244039170444,1.1724905632436275,1.1513389569707215,0.003008948479779065,0.0003223417866975069
0.9407753575593233,1.082468108832836,1.6261571494396776,0.0014622683129273356,0.0009284708793275058
0.803528736717999,1.2117842588573695,1.2835534136276694,0.003132050532847643,0.00025079169953241945
0.7327998802065849,0.9603057164698839,1.4803575100377202,0.00183120917622,0.0005069682923145593
0.8673727242276073,1.1341145873069762,1.1475901424884798,0.004590839848387988,0.0007275630607269704
0.8967973444610834,0.9196778845041991,1.3865435769315808,0.0038754850355908277,0.0006432552701793611
0.7594776334241032,1.1997386656701565,1.728829615144059,0.002240586201194674,0.0004226357181556523
0.832880112528801,1.048095140606165,1.2071001389995217,0.0038224200154654687,0.00011015261122956872
0.9675263507291675,1.2711593862622976,1.5401845745742322,0.001027356741949916,0.000787750359158963
0.999073316063732,0.9891756489872933,1.224936205195263,0.0026583576812408867,0.00029113421523943545
0.824344911891967,1.116208678856492,1.5628185762558133,0.0043284143581986435,0.0009687817449681461
0.7489189798943698,1.0676599491387606,1.3735872714780273,0.0006370853977277875,0.0007124889924190939
0.9209744834341109,1.2375018924474717,1.7009984699077905,0.0033969907951541247,0.0004919260886497795
0.8753999619744718,1.0020331542938947,1.4626851730514319,0.0029686452886089685,0.00035131508307531474
0.7005981636233627,1.2781262449920177,1.1244851043913515,0.0013340209112502636,0.0005719596332870424
0.7786971460096538,0.9298031456768513,1.6386323428712786,0.004744391779880971,0.00088433944163844
0.9508257397450506,1.1505850341171027,1.311538212466985,0.001949603231623769,0.00020671691009774805
0.9589264934882522,0.9384667228907347,1.5801421764306725,0.0036908568879589444,0.0007609637554734946
0.7865597553551197,1.168477150052786,1.2483071208931507,0.0008957973108626902,0.0005403707070276142
0.7122693667188287,1.016806349903345,1.6888923291582614,0.004024626355152577,0.00022793617490679026
0.8867233719676733,1.289920949563384,1.345316608482972,0.0023897236902266743,0.0009056170679628849
0.913768764398992,1.0511838480830193,1.1075485627166928,0.0016820700778625906,0.0008211446031928062
0.7413286320865153,1.2305473003536465,1.4390659206546843,0.004441700138151646,0.0001435485752299428
0.8135319078341126,0.9790899295359851,1.3235753264743835,0.0015938293533399703,0.0003997866174206137
0.9880590032786131,1.1028514981269837,1.667468115175143,0.0032636120510287584,0.0006204078827053309
0.979716043267399,1.0332731645554305,1.270346117578447,0.004893529268912972,0.00044446912836283443
0.8448683532886208,1.2594135574996472,1.5986499551683664,0.0020987445511855187,0.000665030312165618
0.7658994679339229,0.9110631830990314,1.1657368780579418,0.002837085857521743,0.000977568558603525
0.902834693249315,1.1817977692931891,1.5026075914036483,0.0012024577837437393,0.00029991931561380625
0.8548786551691592,0.9704402163624763,1.7422652734443544,0.000768646915908903,0.00015925349909812214
0.719957874994725,1.147422892227769,1.4136437382549047,0.0035285518355667594,0.0008368743106722832
0.796839075256139,1.0988953340798617,1.5214927428867668,0.002509217971004546,0.0005807528708130121
0.9338476947508753,1.218787631392479,1.1849390975665302,0.004179275259841234,0.0003601066073402762
0.9257128934375942,0.9521308705210686,1.3753232244867832,0.0031994805508293216,0.0007933598875068128
0.8004408695735037,1.1282239828258753,1.6969623523298651,0.00152942084800452,0.00011576305152848364
0.7258575021289289,1.0797054547816516,1.238653302472085,0.004518191358074547,0.0004282304608263075
0.8538027149625123,1.2004873633384705,1.5517205954529345,0.0017582888524048032,0.000648852641414851
0.8992307509295643,1.039078004285693,1.6371348228771239,0.0024541300497949127,0.0007331576290540398
0.774031835142523,1.266111060231924,1.3158133829478176,0.0040887600011192266,0.0005125653819181025
0.8459421499632298,0.9177575208246708,1.4490476648323238,0.0008195806820876897,0.00025640153633430603
0.9738139864988625,1.1875994917005301,1.1356632941402496,0.003614363522268832,0.0009340815207920969
0.9845826268196106,1.069580216705799,1.4716791869606822,0.004259888431522996,0.00018704592110589148
0.8218296779319644,1.2496409717947246,1.1534919216763229,0.0025901038562878968,0.0008646658240817487
0.7425678316503763,0.9981928814202548,1.6093061571940779,0.00346853799559176,0.0005523013244383037
0.9079942734912038,1.1212570995092392,1.3028645161539316,0.0007089098128490151,0.000331655862275511
0.8784231677651405,0.9325657051056624,1.2155408257152887,0.0011215697526931762,0.0004722674981690943
0.7157435951754451,1.161881833523512,1.5340457789134234,0.002756474831607193,0.0006928295972757042
0.7923318166285753,1.0102080948650838,1.403315461985767,0.0021584838000126188,0.0009491109571419657
0.9576851503923536,1.2840169455856085,1.7094400253146886,0.0049535409631207596,0.00027146090613678096
0.9450628717429936,1.0203426193445921,1.1769347371533514,0.0009687203168869019,0.0006154568903148174
0.7799109897576272,1.297325321286917,1.4891093909740447,0.00376350269606337,0.0003948364296928048
0.708889174554497,0.9489929534494878,1.2744822708424182,0.0023225684729404747,0.00013861022274941207
0.8719532328657806,1.1688852783292532,1.5971330564003439,0.003957199019379914,0.0008162087719887495
0.9197627876885235,0.9833708330988884,1.510533140040934,0.00464975073048845,0.0009006784606724978
0.7546842820011079,1.1095112476497888,1.1986761741340162,0.0018898520385846498,0.0002230001961812377
0.8277937845326959,1.0609654445201158,1.7382088472601027,0.0030503429863601925,0.0005354198353365063
0.9907847347669303,1.231700050830841,1.4152409839909526,0.0013802796038798989,0.0007560137957334518
0.966443365253508,0.9012814920395613,1.6694030850194395,0.0020269228182733063,0.0003791212061420083
0.838809673115611,1.1806449227035045,1.3620291319675744,0.0048219793862663216,0.0005997649483382702
0.7630907645449042,1.0289923556149005,1.5740624130237848,0.0012707089264877142,0.0008558740835636854
0.8886374734342098,1.2527539040893316,1.2568471326027066,0.002905614466406405,0.0001782524673268199
0.8614455977454781,1.088369007408619,1.3428267574869097,0.003319396751467139,0.0003189189409837127
0.7338850136846303,1.2183794084936381,1.6505183984525502,0.0005597722483798862,0.0009965672720223665
0.8116910373792052,0.9669040430337191,1.1135493569541723,0.004391451617702842,0.0006840451389551163
0.9371643699705601,1.1400186151266098,1.4304475596640258,0.0027216632287018006,0.00046348132658749816
0.9365338929928839,0.9131652753800154,1.1262069942895323,0.004840591615997255,0.00012266419092193246
0.8089546452276408,1.1923940472304821,1.4583392668981106,0.00201037914166227,0.0008002875807695091
0.7367518019862472,1.0409366972744465,1.30477880993858,0.0029595206859521573,0.0006557943425141275
0.8622432260774076,1.264832904562354,1.648017020802945,0.0012191459182649851,0.00043514550076797603
0.8913760208524764,1.075313825905323,1.5613307038787752,0.0005060034333728254,0.0005195073378272355
0.763723665010184,1.2054581228643655,1.2288807433564217,0.0033710970133543016,0.000740072816517204
0.8380142000503839,0.9537873495370149,1.707525733951479,0.0027029137285426263,0.0009409824858419597
0.9635790004394948,1.1267680257558823,1.3646046007983388,0.004407857906538994,0.0002633289479650557
0.9948187572881579,1.008947117254138,1.7204783588182182,0.0037800462050363425,0.0008718004765920341
0.8297587722539901,1.2858691655099392,1.3924320654477924,0.0009501083218492567,0.0001942070201970637
0.7528771461918949,0.9373415805399418,1.5434983182698487,0.004008762128185481,0.00033880361067131163
0.9158501479774713,1.1572945591062307,1.2062504222616555,0.0022686622198671105,0.0005594223043881356
0.8699815122410655,0.9967189833521843,1.2922973788809031,0.001838151542004198,0.0006999774931930006
0.7048481509089469,1.1229208145290612,1.6200259843375533,0.0047035197131335745,0.0004793887329287827
0.7838168965652584,1.07457041926682,1.1438855689018965,0.0013638733485713602,0.0002785952770151198
0.9468630064278841,1.2452436089515686,1.4814505426213145,0.0030690923859365287,0.0009562718818895519
0.9535045317374169,1.0565738633275032,1.4058181181550027,0.0025713537610135974,0.00038768874164670707
0.7908064295537769,1.2366708580404522,1.747489251382649,0.004276295315474273,0.0006083358634263277
0.7174040901474654,0.9850273597985506,1.1876478399615735,0.0006551414588466287,0.000809074166417122
0.8827753813005984,1.1080553382635117,1.5213868630584328,0.0035202377964742484,0.00013144906330853702
0.9095266616903246,0.9444006603211165,1.6067294098436833,0.0028103804392740133,0.00021586576495319604
0.7467551832087338,1.1736797861754895,1.2647405887022616,0.0010700073563493788,0.0008935175828635693
0.8174844655208289,1.0222012646496297,1.4996468547265978,0.004972153670620174,0.0007488658528774977
0.9829288647510112,1.296047117933631,1.166224909340963,0.0021419396456331015,0.0005282986609265208
0.9742980908602477,0.9654301926493645,1.4414721381850542,0.001513014131691307,0.0005928232003003359
0.8491178477182983,1.1416823778301477,1.1026968373917043,0.003218230411410332,0.0003722062265500426
0.7710187189280986,1.0933592576533555,1.6599450199399144,0.0017065889509394767,0.00017135126758366823
0.8988724550232291,1.213982093334198,1.3335451499093325,0.0045719597456045456,0.0008489464372396469
0.85062459371984,1.0277313303202391,1.2463134293444456,0.0041403226321563135,0.0009896663539111614
0.7253712425008416,1.2546060763299467,1.5847710422240198,0.002400224274490029,0.0003119914690032601
0.8007967419922352,0.9060573197901249,1.3524290180299432,0.0036309076431207364,0.00045653943102806806
0.9287238543853163,1.1760576006025076,1.6791459657717496,0.000800968075171113,0.0006771299045532942
0.9299531476572156,1.046816722676158,1.529146322188899,0.0020778058990836143,0.00024389164643362162
0.7950138468295336,1.2730185322463514,1.2179836166556925,0.004907747344579548,0.0009215425557456911
0.7219044862315058,0.924472749978304,1.7193769946694375,0.001146500621456653,0.000720620300155133
0.8589310541749,1.1951459195464849,1.3958338992670178,0.0028865971015766267,0.0005000539095140993
0.904653206653893,0.9588494971394539,1.1581573608797044,0.003584646268282086,0.00041569310510531065
0.7697869960218667,1.135771519318223,1.469637764012441,0.0007192730596289039,0.0006363411421887577
0.8408092392608524,1.087439178302884,1.2931596852838994,0.004200076507404447,0.0007808500244282186
0.9777624130249023,1.2073921293020249,1.6163857126608492,0.0024948626416735355,0.000103224113304168
0.9888383981771767,0.9252161335200072,1.3209945885930212,0.0008815791346132756,0.0009616481787525118
0.8164169295690953,1.1553604565560818,1.6293408170808106,0.003711795573588461,0.0002839724858291447
0.738610761705786,1.0038850642740726,1.1355196011252702,0.002340212613809854,0.00048477728078141806
0.913119765650481,1.2768657680600883,1.451802898850292,0.004080583282746375,0.0007053686696104705
0.8838404876179993,1.0632628485560418,1.6913884377572685,0.004491073960904032,0.0005648110802285374
0.7114924131892622,1.2424916420131922,1.3833599068690092,0.0016259757457301022,0.00034419490778818726
0.7872108914889395,0.9908390540629626,1.5522551183588802,0.003277967615053058,0.00019958316953852772
0.9616468052379787,1.1147352814674378,1.2356547526083888,0.0015730279381386937,0.0008771774305962026
0.9504859723150729,0.9776337578892709,1.6564434603787959,0.004349215144757182,0.0005475194545462728
0.7756655013188719,1.104508477821946,1.3344277697615325,0.0026440028129145507,0.0007680841252207756
0.7037556167691945,1.056154965236783,1.429639375442639,0.0034530858229845766,0.0009127505872398615
0.8759023109450936,1.2261552184820177,1.116830246569589,0.0005877109463326634,0.00023509796466678382
0.9240036867558956,1.0155278842896223,1.355850235465914,0.0012780632711946965,0.00015068237613886595
0.7492566099390388,1.291780047863722,1.6781836236827075,0.003018157010432333,0.0008283065672963858
0.8238401215523481,0.9432615406811238,1.2579073111061008,0.0019286651914007965,0.0006275564827024937
0.9959137255325914,1.1638843562453984,1.570399371953681,0.004758609243668617,0.00040690673235803843
0.9718601766042412,1.0944982811808586,1.1943618822842836,0.003146405501756817,0.0006719731196761132
0.8345589951612056,1.2237774286419154,1.5122122576460242,0.0014414674928411842,0.00045138345081359145
0.75797034567222,0.9721036691218615,1.4246721535455436,0.0046402141321450485,0.0003068194290623069
0.8925986264832317,1.1459495425224304,1.7314116315450518,0.001775114383082837,0.0009844968352466822
0.8657008606009184,0.9064761232584715,1.4930111568421125,0.0021910745128989224,0.0008437745984643698
0.7284727693535387,1.1865731440484524,1.1754784790799022,0.003931442575063557,0.0001661820573732257
0.8077344737015664,1.0351250268518926,1.5881125725340097,0.001013139043468982,0.00036704916004091497
0.9422893603332341,1.2581530328840018,1.2810560265090318,0.0038433582233265047,0.0005876670457422733
0.9419620830565691,1.035317711904645,1.2181013675872236,0.0024958538142964247,0.0007872942293994129
0.8070409374311566,1.259126964211464,1.5314882178325206,0.004200793365482241,0.00010785546684637666
0.7292350724339485,0.9074560657143593,1.395716153178364,0.0007207966591231525,0.00042029026718810197
0.8662431834265589,1.186771834269166,1.717035113554448,0.0035858950000256305,0.0006426410778425635
0.8932141903787851,0.9730827637016773,1.4691232095006854,0.0028765933713875715,0.0007270851111970842
0.7583664389327168,1.1461473908275366,1.1560534369666131,0.0011362225599586965,0.000504705869127065
0.8340851843357087,1.0946903090924025,1.6169002720154824,0.004898276024498046,0.00024846820244565606
0.9710202051326633,1.2247507087886333,1.295263623725623,0.0020680597280152146,0.0009278218853287399
0.9955817504785955,0.9426723200827837,1.6295403956901282,0.0015897007128223778,0.00020730453515425325
0.8231421289034188,1.1625138819217682,1.323413352807984,0.0032949147210456432,0.0008867114330641926
0.7500324632041155,1.0141632303595542,1.4516033250838518,0.0016420817780308428,0.0005741735621355474
0.9245599263347686,1.2911966416984797,1.1331008514389396,0.004507454844191671,0.00035185440154746175
0.8765317915938795,1.0547911562025547,1.3829222209285945,0.00407309472700581,0.0004924917866475881
0.7041652602143585,1.2255726631730797,1.6893663415219635,0.002332998372614384,0.0007148958123289049
0.7751872341148555,0.9770451914519072,1.236092443391681,0.003703740258701146,0.0009710175204090774
0.9496413030661642,1.1031386636197567,1.5542772291228175,0.0008737986874766649,0.00029163883933797476
0.9624821638688446,0.9918183393776417,1.3351828143000604,0.004766166807617992,0.0006233026769012213
0.7876801587641239,1.1149333205074072,1.6581481980159878,0.0019359477534890176,0.00040095015298575163
0.7110917786136269,1.0634546857327223,1.116075187502429,0.00302628078032285,0.00014477372113615275
0.8832203086465598,1.243464731425047,1.4279346329625695,0.0012859125924296678,0.0008242107637226582
0.9125728299841285,1.004077558591962,1.6770319111645222,0.0005711071630939841,0.0009084899082779885
0.7378439150750636,1.2778395086526873,1.3543836051598193,0.003436207054648549,0.00022913451213389636
0.8171059245243668,0.9261962667107583,1.5715510699432342,0.0026279652523808184,0.0005416176727041603
0.9891610603779555,1.1555593375116586,1.2593739365693182,0.0043329031188040976,0.0007639951948076487
0.9786116973496973,1.086075560003519,1.513044170755893,0.0038534302911721174,0.00035712366234511136
0.8412920477800071,1.20680976472795,1.196148447599262,0.0010234860964119436,0.0005794445361942053
0.7693818961270154,0.958260739967227,1.730579703906551,0.003940982752479613,0.0008357373423874379
0.9040283388458192,1.1344015143811703,1.422885583387688,0.0022008891557343305,0.00015633216444402932
0.8583794296719134,0.9238833386451006,1.1744085942395033,0.0017741915313526989,0.00029691452402621506
0.7211331742815673,1.1937752544879914,1.4916213951073587,0.004639566282276065,0.000976294918358326
0.7957163830287755,1.0454522594809532,1.2821258968207987,0.0014400127674452962,0.0006639152709394694
0.9302897355519235,1.2724353168159723,1.5895023294258863,0.003145225225016475,0.00044151296522468324
0.9291975925676524,0.9046934176236391,1.4601232703309508,0.00441379326209426,0.0009362892000935972
0.8016367861069739,1.1754749447107316,1.127041314309463,0.0027085740990005435,0.00025693288864567877
0.7247554629109799,1.0271428599953651,1.6462330028414727,0.0033764656265266244,0.0005131592565216124
0.8502287161536515,1.2532363537698985,1.303944485075772,0.0005110975811257959,0.0007355375866405666
0.8981103654019534,1.0927699394524097,1.227493378845975,0.0012052973085083067,0.0006510941836051643
0.7704761826433241,1.2126115288585426,1.5602582668419926,0.0029453970743343236,0.00042874256828799844
0.84944519540295,0.9640656333416701,1.3659919507801535,0.0019959637727588416,0.00011632298277691007
0.9749915567226708,1.1410990707576274,1.7085981661453844,0.004825901798438281,0.0007957592240534723
0.9834073454141616,1.0231804568320513,1.3941392003092914,0.003080820977687836,0.000269109205622226
0.8183289213106035,1.2962450563907624,1.7212308511603625,0.0013758769421838225,0.0009484887986443937
0.7461257729679346,0.9445925936102867,1.2045432728715242,0.00471578073175624,0.0006923797170631588
0.9091169478371739,1.1746529672294854,1.5427458210848273,0.0018506870092824103,0.0004699783199466765
0.8819994553923607,0.9852201379835606,1.6185567921493202,0.0022650185436941684,0.0003293381319381297
0.7168479232117533,1.1090293701738119,1.2911480732727796,0.004005393437109888,0.0005516598138026893
0.7911381889134645,1.0575537096709013,1.4829197202809155,0.000946997055783868,0.0008641821078024805
